GeneratedOn,GeneratedBy,Id,AccountName,Amount,CloseDate,Name,OwnerEmail,StageName,Type
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport App Research,1725,2001-06-15,Seaport App Research / Small Office $$1725,xiaodan@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bowman Mill Supplies,147196,2001-06-22,"Bowman Mill Supplies, MED MFG PROP 22",coraline@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Patriot Net Interactive Inc,1791,2001-06-22,Patriot Net Interactive Inc / Small Office Prop $$1791,meiying@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct,4583,2001-06-22,"Financial Distrct, Small Office Property Coverage 18",elisha@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Worcester Health Center,32026,2001-06-22,"Worcester Health Center - SM HC PROP, $32026",yarin@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Heavy Distribution,16264,2001-06-22,"Coit Heavy Distribution - Small Mfg Property Coverage, $16264",airianna@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tigoova,85597,2001-06-29,Tigoova / Corp Office Property Coverage $86K,duston@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Pacific LLP Partners,3675,2001-06-29,"Pacific LLP Partners, Small Office Prop 15",devindar@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Alpha Products,104016,2001-07-13,"Alpha Products, ACTV GAR 17",winthrop@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Athens One,14320,2001-07-20,"Athens One, Small Healthcare Prop 7",rod@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronics Data Solutions,1799,2001-07-20,"Electronics Data Solutions, Small Office Prop 7",duston@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sope,78524,2001-07-20,Sope / Corp Office Prop $79K,harper@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Italy Parts,20503,2001-07-27,"Italy Parts, SM GAR PROP 8",duston@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Therapeutics,28470,2001-07-27,MIT Therapeutics / SM HC $28K,elisha@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,East LLP,26269,2001-08-03,"East LLP, Large Office Prop 17",adrian@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Storage Interactive,1728,2001-08-03,"Innovative Storage Interactive, SM OFF 7",harper@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,B. H. App Mobile,3552,2001-08-10,"B. H. App Mobile - Small Office Property Coverage, $3552",duston@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Clementina Windows,83240,2001-08-10,"Clementina Windows - ACTV GAR, $83240",abir@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Paabuu Inc,40412,2001-08-24,Paabuu Inc / Large Office Property Coverage $40K,harper@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronics Storage Incorporated,3435,2001-09-08,Electronics Storage Incorporated / SM OFC PROP $3K,airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Quint Star Distribution,29238,2001-09-08,"Quint Star Distribution, Small Mfg Prop 14",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South End Storage Labs,74132,2001-09-08,"South End Storage Labs, Corp Office Property Coverage 15",giridhar@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Data Mobile,1740,2001-09-15,Innovative Data Mobile / Small Office $$1740,devindar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Yerba Buena Resources,1989,2001-09-15,"Yerba Buena Resources, Small Office Property Coverage 8",elisha@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tower Trading,1667,2001-09-22,Tower Trading / SM OFC PROP $$1667,abir@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Riverside Info Optical,1824,2001-09-22,"Riverside Info Optical, Small Office 7",coraline@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tower Trading,1827,2001-09-29,"Tower Trading, Small Office Prop 7",adrian@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,California Mechanical,18012,2001-09-29,"California Mechanical - SM GAR PROP, $18012",winthrop@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brickhouse Limited,1818,2001-09-29,"Brickhouse Limited, SM OFC PROP 7",duston@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct Loans,1692,2001-09-29,"Financial Distrct Loans, Small Office 7",hammet@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,UMass Doctors,32461,2001-10-05,"UMass Doctors, Small Healthcare 16",harper@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Peak Investments Inc,4600,2001-10-12,"Peak Investments Inc, SM OFC PROP 19",joy@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Eastern Dell Rentals,156883,2001-10-19,Eastern Dell Rentals / Medium Mfg Property Coverage $157K,duston@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Riverside Info Optical,1715,2001-10-26,"Riverside Info Optical - Small Office, $1715",joy@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bowman Mill Supplies,149414,2001-11-09,"Bowman Mill Supplies, MED MFG 22",abir@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Franklin Medications & Co.,15500,2001-11-09,Franklin Medications & Co. / SM HC $16K,winthrop@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Pacific Inc,2072,2001-11-09,"Pacific Inc, Small Office Property Coverage 8",coraline@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Beach Glen Vehicles,14270,2001-11-16,"Beach Glen Vehicles, Small Mfg Prop 7",stuart@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bayview Steel Incorporated,14560,2001-11-16,"Bayview Steel Incorporated, Small Mfg 7",sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,High Transmissions,81276,2001-11-16,High Transmissions / Active Garage Property Coverage $81K,kristen@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brickstone Markets,108387,2001-11-16,"Brickstone Markets, CORP OFF 21",hammet@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Lenders,1677,2001-11-23,"Financial District Lenders - Small Office Prop, $1677",rod@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Western Reclaimed Rentals,27288,2001-11-23,Western Reclaimed Rentals / SM MFG $27K,xiaodan@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sacramento Financial,21060,2001-11-23,"Sacramento Financial, LG OFF 14",adrian@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunny,3353,2001-11-30,"Sunny, Small Office 14",abir@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Wugiyu Inc,1724,2001-11-30,"Wugiyu Inc, Small Office Prop 7",winthrop@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,DooLuuPe,71853,2001-12-07,DooLuuPe / CORP OFF $72K,sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Puupo Inc.,3810,2001-12-07,Puupo Inc. / SM OFF $4K,giridhar@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Federal Consulting,72729,2001-12-14,"Federal Consulting, CORP OFF 14",stuart@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Network Materials,3526,2002-01-04,"Financial District Network Materials, SM OFC PROP 14",joy@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Puuluu,3541,2002-01-04,"Puuluu - Small Office Prop, $3541",winthrop@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tehama Media Design,68060,2002-01-11,"Tehama Media Design - CORP OFF, $68060",stuart@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Therapy Medications,31038,2002-01-11,"Therapy Medications, Small Healthcare 15",harper@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Prudential Information Computers,3715,2002-01-18,Prudential Information Computers / SM OFF $4K,abir@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hull Partners,22523,2002-02-02,"Hull Partners - Large Office Prop, $22523",devindar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coast Bank,16514,2002-02-02,"Coast Bank, Small Healthcare Prop 8",yarin@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Freeman, Wellington & May Services",5442,2002-02-09,"Freeman, Wellington & May Services / Small Office $5K",devindar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunwest Construction Machines,28097,2002-02-16,"Sunwest Construction Machines, Small Mfg 14",harper@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Tower Automotive & Company,17026,2002-02-23,"Coit Tower Automotive & Company, Small Garage Property Coverage 7",elisha@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bell & West,21937,2002-03-06,Bell & West / Large Office Prop $22K,faiz@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sansome Trust,72060,2002-03-06,"Sansome Trust - Corp Office, $72060",yarin@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Prudential Information Computers,71466,2002-03-13,"Prudential Information Computers, Corp Office Property Coverage 15",adrian@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Salutation Information Mobile,1720,2002-03-13,"Salutation Information Mobile, SM OFF 7",sherill@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Omega Forecasting,1711,2002-03-27,Omega Forecasting / Small Office $$1711,harper@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,UMass LLP,1746,2002-03-27,"UMass LLP, Small Office Property Coverage 7",hammet@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Touch Networks,20553,2002-04-03,Jamaica Plain Touch Networks / LG OFF $21K,faiz@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Endicott Trading Inc.,21743,2002-04-03,"Endicott Trading Inc. - Large Office, $21743",airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,BuuSiTa,1674,2002-04-03,"BuuSiTa, Small Office Prop 7",coraline@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Data Technologies,73188,2002-04-03,"South Data Technologies - CORP OFF, $73188",meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Julia App Tech Inc,91156,2002-04-03,"Julia App Tech Inc, Corp Office Prop 19",joy@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bear State Investors,69986,2002-04-17,Bear State Investors / Corp Office Prop $70K,airianna@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SoMa Apps Incorporated,1808,2002-04-17,"SoMa Apps Incorporated, SM OFC PROP 7",rod@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Downtown Mechanical,84040,2002-04-17,"Downtown Mechanical - ACTV GAR, $84040",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Prosperity Advisers Inc,1774,2002-04-17,"Prosperity Advisers Inc - Small Office Property Coverage, $1774",kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,One Senior Living Brothers,27152,2002-04-24,"One Senior Living Brothers - Small Healthcare Prop, $27152",adrian@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Blue Hill Investing Inc,33638,2002-04-24,"Blue Hill Investing Inc, Large Office Prop 22",harper@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dunster Network International,68243,2002-05-03,Dunster Network International / Corp Office Property Coverage $68K,xiaodan@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Data Mobile,1758,2002-05-03,"Innovative Data Mobile, Small Office Prop 7",duston@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hi Windows,124171,2002-05-03,"Hi Windows, ACTV GAR 20",airianna@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coast Data Communications LLC,20205,2002-05-10,Coast Data Communications LLC / Large Office Prop $20K,yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Services,35934,2002-05-17,"Seaport Services - LG OFF, $35934",airianna@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,UMass Doctors,33592,2002-05-24,UMass Doctors / Small Healthcare $34K,adrian@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,One Senior Living Brothers,27335,2002-05-24,"One Senior Living Brothers - Small Healthcare Property Coverage, $27335",abir@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Clara Tuning,33701,2002-05-31,"Clara Tuning - Small Garage Prop, $33701",rod@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hunters Point Windows Fabrication,148715,2002-05-31,"Hunters Point Windows Fabrication, MED MFG 21",meiying@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Optimum Center LLC,30108,2002-06-07,Optimum Center LLC / SM HC PROP $30K,giridhar@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Accel Transmissions,16942,2002-06-07,Accel Transmissions / Small Garage $17K,winthrop@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,New Health Care,16229,2002-06-07,"New Health Care - SM HC PROP, $16229",faiz@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Home Care,14009,2002-06-14,"MIT Home Care, Small Healthcare 7",yarin@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,North Electrics Fabrication,31364,2002-06-14,"North Electrics Fabrication, Small Mfg Property Coverage 15",coraline@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Woopaa,21843,2002-06-21,"Woopaa, LG OFF 14",meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dijihoo,3589,2002-07-12,Dijihoo / Small Office Prop $4K,sherill@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,College Capital,1775,2002-07-19,"College Capital - SM OFC PROP, $1775",tomas@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,High Institute,189096,2002-07-19,"High Institute, Medium Healthcare 27",adrian@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bedford & Partners,3594,2002-07-26,Bedford & Partners / SM OFC PROP $4K,elisha@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Network International,1745,2002-08-02,"Innovative Network International, Small Office 7",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Autumn Services,27137,2002-08-02,Autumn Services / Large Office Property Coverage $27K,meiying@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Bradshaw, Scott & Reinhard LLP",71647,2002-08-16,"Bradshaw, Scott & Reinhard LLP, Corp Office 14",coraline@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Network International,1702,2002-09-07,"Innovative Network International, SM OFC PROP 7",harper@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Alliance Senior Living Inc,13655,2002-09-14,"Alliance Senior Living Inc, SM HC 7",elisha@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Luujaayi,2083,2002-09-21,"Luujaayi - SM OFC PROP, $2083",meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ambulatory Labs,28671,2002-09-21,"Ambulatory Labs, Small Healthcare 14",airianna@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sajeehoo & Company,4894,2002-09-28,Sajeehoo & Company / SM OFC PROP $5K,stuart@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Storrow Hospital,36380,2002-09-28,"Storrow Hospital, Small Healthcare 19",stuart@alta-insurance.com,Prospecting,New Business
